BBAS3,2021-06-01,1,1,1,10,1,0
BBAS3,2021-06-02,1,1,1,10,1,0
BBAS3,2021-06-04,1,1,1,15,1,0
BBAS3,2021-06-05,1,1,1,15,1,0
BBAS3,2021-06-07,1,1,1,15,1,0
BBAS3,2021-06-08,1,1,1,15,1,0
BBAS3,2021-06-09,1,1,1,15,1,0
BBAS3,2021-06-10,1,1,1,15,1,0
BBAS3,2021-06-11,1,1,1,15,1,0
BBAS3,2021-06-14,1,1,1,15,1,0
BBAS3,2021-06-15,1,1,1,15,1,0
BBAS3,2021-06-16,1,1,1,15,1,0
BBAS3,2021-06-17,1,1,1,15,1,0
BBAS3,2021-06-18,1,1,1,15,1,0
BBAS3,2021-06-21,1,1,1,15,1,0
BBAS3,2021-06-22,1,1,1,15,1,0
BBAS3,2021-06-23,1,1,1,15,1,0
BBAS3,2021-06-24,1,1,1,15,1,0
BBAS3,2021-06-25,1,1,1,15,1,0
BBAS3,2021-06-28,1,1,1,15,1,0
BBAS3,2021-06-29,1,1,1,15,1,0
BBAS3,2021-06-30,1,1,1,15,1,0
BBAS3,2021-07-01,1,1,1,15,1,0
BBAS3,2021-07-02,1,1,1,5,1,0
BBAS3,2021-07-05,1,1,1,5,1,0
BBAS3,2021-07-06,1,1,1,6,1,0
BBAS3,2021-07-07,1,1,1,7,1,0
BBAS3,2021-07-08,1,1,1,8,1,0
BBAS3,2021-07-12,1,1,1,9,1,0
BBAS3,2021-07-13,1,1,1,10,1,0
BBAS3,2021-07-14,1,1,1,11,1,0
BBAS3,2021-07-15,1,1,1,7,1,0
BBAS3,2021-07-16,1,1,1,7,1,0
BBAS3,2021-07-19,1,1,1,7,1,0
BBAS3,2021-07-20,1,1,1,5,1,0
BBAS3,2021-07-21,1,1,1,5,1,0
BBAS3,2021-07-22,1,1,1,11,1,0
BBAS3,2021-07-23,1,1,1,10,1,0
BBAS3,2021-07-26,1,1,1,15,1,0
BBAS3,2021-07-27,1,1,1,20,1,0
BBAS3,2021-07-28,1,1,1,20,1,0
ENBR3,2021-06-01,1,1,1,1,1,0
ENBR3,2021-06-02,1,1,1,1,1,0
ENBR3,2021-06-04,1,1,1,1,1,0
ENBR3,2021-06-07,1,1,1,1,1,0
ENBR3,2021-06-08,1,1,1,1,1,0
ENBR3,2021-06-09,1,1,1,1,1,0
ENBR3,2021-06-10,1,1,1,1,1,0
ENBR3,2021-06-11,1,1,1,1,1,0
ENBR3,2021-06-14,1,1,1,1,1,0
ENBR3,2021-06-15,1,1,1,1,1,0
ENBR3,2021-06-16,1,1,1,1,1,0
ENBR3,2021-06-17,1,1,1,1,1,0
ENBR3,2021-06-18,1,1,1,1,1,0
ENBR3,2021-06-21,1,1,1,1,1,0
ENBR3,2021-06-22,1,1,1,1,1,0
ENBR3,2021-06-23,1,1,1,1,1,0
ENBR3,2021-06-24,1,1,1,1,1,0
ENBR3,2021-06-25,1,1,1,1,1,0
ENBR3,2021-06-28,1,1,1,1,1,0
ENBR3,2021-06-29,1,1,1,1,1,0
ENBR3,2021-06-30,1,1,1,1,1,0
ENBR3,2021-07-01,1,1,1,1,1,0
ENBR3,2021-07-02,1,1,1,1,1,0
ENBR3,2021-07-05,1,1,1,1,1,0
ENBR3,2021-07-06,1,1,1,1,1,0
ENBR3,2021-07-07,1,1,1,1,1,0
ENBR3,2021-07-08,1,1,1,1,1,0
ENBR3,2021-07-12,1,1,1,1,1,0
ENBR3,2021-07-13,1,1,1,1,1,0
ENBR3,2021-07-14,1,1,1,1,1,0
ENBR3,2021-07-15,1,1,1,1,1,0
ENBR3,2021-07-16,1,1,1,1,1,0
ENBR3,2021-07-19,1,1,1,1,1,0
ENBR3,2021-07-20,1,1,1,1,1,0
ENBR3,2021-07-21,1,1,1,1,1,0
ENBR3,2021-07-22,1,1,1,1,1,0
ENBR3,2021-07-23,1,1,1,1,1,0
ENBR3,2021-07-26,1,1,1,1,1,0
ENBR3,2021-07-27,1,1,1,1,1,0
ENBR3,2021-07-28,1,1,1,1,1,0
